timestamp;AFz;AF3;AF4;AF7;AF8;Pz;P3;P4
1715069317751;-2.57;-4.508;-1.006;-2.31;-1.378;-2.049;-5.96;-12.07
1715069317759;-7.525;-6.184;-2.719;-4.284;-6.333;-13.597;-14.044;-16.987
1715069317769;-12.368;-11.772;-8.68;-12.89;-11.362;15.162;14.901;13.97
1715069317777;-10.282;-12.219;-7.898;-13.337;-11.623;-21.644;-20.638;-32.298
1715069317785;-15.497;-14.342;-12.442;-14.752;-16.429;0.559;2.012;-0.671
1715069317793;7.562;9.052;11.548;7.935;8.605;4.917;0.484;-3.055
1715069317801;10.356;9.313;11.027;7.898;9.313;-1.527;1.565;-2.645
1715069317809;-4.768;-7.711;-6.072;-5.923;-7.339;12.517;15.199;11.809
1715069317817;3.651;-0.671;2.719;2.086;2.608;-29.43;-21.197;-37.663
1715069317825;4.321;0.782;5.923;4.992;4.321;7.711;11.809;4.21
1715069317833;13.262;14.082;17.285;14.193;15.162;5.439;1.676;-7.339
1715069317841;0.224;2.421;5.327;3.688;-0.484;-8.568;-8.196;-14.901
1715069317849;-14.938;-16.056;-13.858;-12.182;-15.795;7.004;3.576;1.043
1715069317857;4.619;3.949;5.178;2.235;4.023;-21.383;-14.64;-35.316
1715069317865;-9.239;-4.545;-5.215;-8.717;-10.058;6.184;9.537;-0.745
1715069317873;-12.591;-9.09;-7.227;-10.99;-11.437;-18.515;-27.53;-29.318
1715069317881;0.596;0.931;3.576;-0.41;2.347;-13.337;-18.775;-19.521
1715069317889;-11.288;-8.158;-5.662;-9.499;-9.499;15.162;2.608;11.921
1715069317897;1.714;5.178;7.935;2.794;1.825;-14.454;-21.756;-21.495
1715069317905;-1.863;0.224;2.123;0.745;-2.161;11.884;7.115;8.643
1715069317913;13.225;13.225;13.635;10.543;12.293;8.419;-2.161;-4.582
1715069317921;12.07;9.909;13.895;8.494;12.703;-10.245;-16.019;-14.901
1715069317929;-6.929;-10.952;-5.811;-7.562;-8.009;8.158;3.204;2.794
1715069317937;23.954;21.942;23.916;22.762;23.209;-9.239;-7.674;-24.289
1715069317945;21.867;21.271;21.867;18.291;20.899;27.381;31.181;19.483
1715069317953;14.305;15.311;15.348;13.15;14.342;3.986;-3.614;-8.345
1715069317962;11.213;10.58;12.517;11.25;12.778;-7.562;-16.801;-13.709
1715069317970;19.483;17.919;21.085;20.415;21.234;35.465;24.252;28.908
1715069317978;29.206;27.418;30.696;28.573;28.647;9.052;2.831;-5.7
1715069317986;8.419;7.153;7.711;6.184;8.196;22.836;17.025;16.429
1715069317994;-1.788;-2.645;-1.267;-4.098;-1.118;-3.725;-11.399;-11.958
1715069318002;1.676;3.166;4.284;2.086;2.645;-8.456;-14.938;-13.784
1715069318010;24.81;24.438;23.358;23.097;25.965;45.113;37.774;33.416
1715069318018;38.855;37.327;36.769;34.831;39.935;12.442;10.245;-2.757
1715069318026;16.764;17.285;18.813;15.087;18.924;26.152;21.346;23.544
1715069318034;15.46;14.64;16.391;11.511;14.827;9.611;-1.788;1.378
1715069318042;14.231;14.752;15.609;11.735;13.523;-0.075;-8.866;-4.433
1715069318050;1.863;3.539;6.109;0.969;2.049;23.246;9.462;16.28
1715069318058;21.569;20.377;23.246;20.117;20.638;-1.043;-9.164;-12.815
1715069318066;13.262;12.964;13.411;13.858;13.635;30.1;24.55;24.624
1715069318074;12.182;13.299;13.784;12.219;11.548;13.709;7.078;-0.708
1715069318082;12.144;12.629;13.337;14.752;12.666;7.935;5.96;-3.465
1715069318090;4.247;1.08;2.608;4.359;6.184;26.934;17.509;20.787
1715069318098;11.586;6.743;9.947;8.531;13.039;-7.562;-13.597;-16.466
1715069318106;-5.849;-7.302;-5.439;-7.041;-3.614;10.282;10.654;11.027
1715069318114;10.617;10.543;12.554;10.431;13.15;10.282;11.027;0.82
1715069318122;20.973;21.085;22.799;20.862;23.171;2.757;-6.147;-3.316
1715069318130;5.29;-0.149;2.235;2.161;5.551;11.921;3.688;6.296
1715069318138;17.136;12.405;15.981;14.231;18.366;-16.019;-17.174;-28.387
1715069318146;4.619;3.502;4.694;3.353;7.376;14.529;10.766;8.68
1715069318171;10.17;9.723;12.07;9.649;13.262;1.639;-6.333;-8.494
1715069318179;26.226;27.455;30.436;27.828;31.106;0.41;-2.049;-5.327
1715069318187;10.17;10.878;12.405;11.399;14.752;17.993;12.554;18.217
1715069318195;17.472;16.205;20.266;17.062;20.75;-13.56;-12.48;-23.358
1715069318203;2.98;3.651;6.706;5.923;5.886;10.394;11.399;5.588
1715069318211;-0.671;-0.112;1.49;-0.633;1.9;0.82;-6.817;-9.723
1715069318219;11.697;10.58;12.666;11.027;12.74;0.745;-2.496;-6.78
1715069318227;9.686;10.021;11.809;11.921;11.995;15.05;6.333;12.964
1715069318235;32.708;33.043;33.453;30.994;36.173;-9.872;-17.062;-24.177
1715069318243;31.218;31.367;31.181;28.946;33.826;25.965;19.409;21.011
1715069318251;34.571;33.639;36.769;32.708;37.7;14.007;7.935;1.043
1715069318259;32.187;32.224;35.316;31.441;33.081;4.992;8.047;-3.241
1715069318267;22.352;22.464;22.724;18.887;22.054;23.171;21.718;16.131
1715069318275;31.292;29.653;31.032;27.083;32.336;-10.58;-10.543;-22.985
1715069318283;6.78;7.19;8.68;6.109;9.723;8.456;1.341;5.402
1715069318291;5.364;6.147;7.6;6.78;7.413;-2.645;-10.282;-11.325
1715069318299;7.562;9.164;11.735;10.319;8.009;-6.855;-9.127;-13.262
1715069318307;-9.09;-10.468;-8.643;-8.754;-8.382;12.293;5.662;7.637
1715069318315;3.576;2.645;4.582;4.955;5.551;-15.05;-15.199;-24.028
1715069318323;7.935;6.594;7.786;8.829;9.947;9.313;11.772;10.282
1715069318331;7.6;5.811;11.995;5.364;9.239;-4.955;-5.439;-10.841
1715069318339;9.015;8.941;13.821;8.754;11.921;-17.919;-12.144;-17.434
1715069318347;-5.662;-4.955;-2.421;-6.78;-3.502;4.768;7.488;1.788
1715069318355;-8.121;-6.072;-4.694;-9.276;-4.88;-32.373;-36.843;-42.841
1715069318347;-3.874;-2.906;-0.671;-4.508;-1.639;2.086;-3.763;4.731
1715069318355;10.766;7.86;11.809;9.201;14.119;1.453;-1.229;-5.886
1715069318363;14.268;13.262;17.36;14.678;17.062;-10.878;-8.531;-19.036
1715069318371;-2.943;-2.384;-0.037;-2.868;-0.82;7.227;3.763;3.129
1715069318379;5.7;4.694;7.413;4.321;8.456;-22.873;-21.532;-31.888
1715069318387;-19.297;-20.303;-18.738;-19.483;-16.615;-12.48;-14.156;-9.201
1715069318395;-10.803;-10.021;-7.6;-11.399;-8.605;-14.901;-15.274;-23.991
1715069318403;17.881;17.583;23.134;17.099;20.899;3.017;1.192;-3.539
1715069318411;8.456;9.201;14.082;9.09;12.182;20.973;5.588;15.013
1715069318419;21.085;20.228;25.667;18.589;24.214;-17.956;-25.406;-29.244
1715069318427;-1.751;0.931;2.459;-1.006;1.304;5.215;-2.719;2.794
1715069318435;-6.147;-3.427;-2.57;-7.004;-3.353;-6.035;-15.907;-15.236
1715069318443;-6.445;-7.376;-3.725;-7.711;-4.545;-17.583;-21.309;-26.71
1715069318451;-13.448;-10.99;-7.898;-13.523;-10.394;7.153;5.364;-0.447
1715069318459;0.075;2.272;3.092;0.149;2.347;-22.613;-22.426;-33.379
1715069318467;-3.986;-6.594;-2.645;-5.215;-1.639;-6.668;-14.268;-7.078
1715069318475;12.927;12.182;13.001;12.964;14.38;-8.009;-15.125;-18.626
1715069318483;14.38;13.746;15.236;14.38;17.025;-16.95;-14.715;-21.942
1715069318491;-2.086;-3.241;0.484;-4.359;0.224;5.737;4.433;3.725
1715069318499;11.027;11.101;14.715;8.382;13.262;-14.938;-11.101;-22.314
1715069318507;-6.892;-4.433;-2.161;-5.96;-3.949;2.272;2.831;2.347
1715069318515;-4.582;-5.327;-1.08;-5.513;-3.129;-10.58;-14.752;-18.03
1715069318523;0.745;-0.633;2.421;-0.894;1.453;-23.469;-23.581;-24.214
1715069318531;-8.941;-10.654;-8.233;-12.07;-7.749;5.141;3.688;4.657
1715069318567;17.695;15.087;21.011;14.156;20.005;-11.958;-11.772;-18.664
1715069318575;3.539;3.688;9.872;4.992;7.153;3.316;1.304;6.258
1715069318583;3.39;2.012;6.668;1.788;5.96;-12.033;-15.162;-15.236
1715069318591;13.523;12.368;14.156;11.027;14.715;-15.981;-16.876;-14.491
1715069318599;0.633;2.98;3.912;-0.373;2.421;8.27;1.974;6.221
1715069318607;6.929;7.488;8.196;5.402;10.17;-25.593;-24.065;-34.422
1715069318615;-8.717;-11.474;-10.245;-12.144;-5.7;-6.743;-5.178;-4.768
1715069318623;7.898;7.004;10.505;5.439;11.288;1.267;-6.519;-6.407
1715069318631;15.795;15.497;18.477;14.603;17.174;-6.035;-7.525;-6.035
1715069318639;-0.373;-1.043;4.657;-0.782;1.565;13.597;9.872;58.077
1715069318647;6.184;6.817;11.921;4.023;8.754;-15.981;-14.901;74.692
1715069318655;-20.638;-18.589;-16.95;-22.65;-17.807;-16.913;-19.185;97.193
1715069318663;-3.316;-3.092;-1.229;-5.998;-0.484;-24.997;-26.338;82.441
1715069318671;26.748;22.613;27.344;24.028;27.753;-1.006;3.166;105.575
1715069318679;5.29;2.421;6.109;0.969;7.078;16.168;16.168;120.513
1715069318687;8.568;5.96;10.99;4.88;10.096;-20.564;-19.372;79.386
1715069318695;-0.112;-2.198;3.017;-0.894;2.123;-1.453;-3.204;104.904
1715069318703;4.843;2.608;7.6;0.596;8.941;-10.878;-13.076;86.352
1715069318711;7.413;6.221;10.468;5.215;10.431;-11.772;-6.37;86.24
1715069318719;10.952;12.331;14.119;11.772;13.97;25.108;26.263;121.593
1715069318727;29.393;27.828;30.212;26.487;31.702;-2.57;0.186;92.424
1715069318735;4.731;2.272;2.384;1.416;7.376;6.221;8.978;111.349
1715069318743;-3.614;-3.614;-1.416;-7.302;-1.267;-9.015;-12.666;87.917
1715069318751;-1.304;-2.459;3.204;-5.588;2.608;-17.881;-16.764;80.466
1715069318780;-10.096;-13.97;-8.27;-12.591;-6.482;5.439;0.633;105.649
1715069318788;12.107;8.903;14.64;10.468;14.678;-9.798;-13.672;84.564
1715069318796;3.763;2.161;5.551;3.763;7.637;15.348;11.921;117.309
1715069318804;7.6;6.184;7.488;2.794;9.947;1.08;-3.017;97.975
1715069318812;7.19;5.849;7.711;1.639;9.239;-16.503;-15.274;83.074
1715069318820;-7.264;-9.052;-4.694;-10.617;-4.88;5.774;4.321;100.732
1715069318828;4.508;1.863;8.866;2.384;7.674;-22.054;-17.472;63.591
1715069318836;8.68;6.966;12.591;7.6;12.517;16.764;16.019;110.753
1715069318844;14.193;15.795;17.099;12.89;17.397;8.009;1.267;95.74
1715069318852;8.419;7.972;10.543;7.86;11.735;-10.319;-12.852;79.013
1715069318860;-1.453;-2.049;2.533;-1.155;2.57;16.242;7.451;102.036
1715069318868;19.073;18.738;23.693;18.701;23.358;-8.233;-11.66;73.053
1715069318876;-0.559;-3.763;2.161;-2.98;1.118;15.013;13.709;103.712
1715069318884;-9.947;-10.654;-5.923;-11.101;-8.68;-3.278;-12.964;78.939
1715069318892;9.35;9.76;11.884;7.6;12.48;-1.565;-2.347;79.125
1715069318900;1.825;1.043;1.714;-0.037;4.321;19.93;19.185;102.408
1715069318908;7.339;6.966;8.754;4.731;8.792;-20.415;-22.203;64.932
1715069318916;-14.752;-17.136;-12.591;-15.013;-14.193;-13.225;-13.933;79.945
1715069318924;13.001;12.405;16.391;12.778;13.821;4.582;3.874;84.08
1715069318932;29.467;32.075;32.82;29.84;30.249;9.127;10.766;89.891
1715069318940;-4.47;-3.949;-3.353;-5.886;-3.539;6.519;2.347;89.444
1715069318948;1.527;1.378;3.092;-0.075;4.247;-25.593;-24.512;50.776
1715069318956;9.164;8.196;12.331;7.19;10.952;16.987;15.423;99.279
1715069318964;17.77;15.087;20.489;14.901;19.409;2.98;1.118;82.999
1715069318972;16.131;13.821;17.807;14.082;17.36;-10.543;-4.768;73.835
1715069318980;-2.533;-1.974;0.782;-1.751;-1.863;12.74;6.668;95.405
1715069318988;13.858;14.491;16.876;12.74;15.832;-11.772;-15.721;64.187
1715069318996;-3.204;-1.565;-0.596;-3.763;-1.416;5.141;-0.037;88.476
1715069319004;-4.321;-5.886;-0.671;-6.072;-2.459;-9.35;-13.933;66.422
1715069319012;12.964;10.543;15.944;11.027;15.609;-8.419;-3.316;68.396
1715069319020;-1.937;-2.98;0.41;-1.229;0.149;3.614;2.943;81.1
1715069319028;-5.886;-7.115;-1.937;-7.637;-4.508;-36.247;-34.086;36.247
1715069319000;7.339;5.849;12.517;9.537;10.096;16.801;21.346;92.834
1715069319008;10.99;9.201;11.884;10.617;14.491;9.276;4.843;78.678
1715069319016;6.557;5.588;9.462;6.482;10.58;-5.178;-2.719;68.806
1715069319024;-2.794;-3.725;1.416;-3.465;-0.224;16.913;14.64;91.419
1715069319032;1.267;0.894;1.08;-0.559;3.763;-18.179;-19.409;53.495
1715069319040;-2.645;-2.533;-1.825;-4.172;0.559;6.817;3.502;84.341
1715069319048;11.995;11.139;14.789;9.909;14.678;8.307;3.278;76.033
1715069319056;2.123;1.788;6.258;1.043;5.551;-19.185;-13.523;54.911
1715069319064;-11.958;-14.454;-9.686;-14.305;-9.984;2.012;-1.08;73.463
1715069319072;10.021;5.402;10.803;4.731;13.337;-15.348;-15.46;47.311
1715069319080;-5.923;-6.855;-4.396;-7.302;-3.465;3.576;3.539;73.723
1715069319088;-10.617;-10.766;-8.605;-14.044;-8.196;-10.841;-13.076;51.148
1715069319096;1.416;-1.118;2.049;-2.608;4.694;-9.201;-1.676;54.948
1715069319104;-14.789;-15.758;-11.809;-16.615;-10.356;12.48;8.307;77.486
1715069319112;0.41;1.49;5.513;-1.006;3.539;-16.131;-22.016;45.858
1715069319120;-2.57;-1.937;0.373;-3.576;1.118;11.735;8.158;79.796
1715069319128;-2.496;-2.459;-0.335;-4.619;0.708;-1.267;-4.768;60.834
1715069319136;-6.78;-5.849;-3.725;-8.792;-2.868;-27.157;-22.426;40.308
1715069319144;-28.834;-26.301;-23.656;-27.53;-25.667;-12.331;-15.795;58.748
1715069319152;4.992;4.992;7.525;4.843;6.706;-18.254;-13.858;43.921
1715069319160;6.519;5.104;7.674;6.668;9.239;14.64;24.438;77.002
1715069319168;-2.757;-3.055;-0.224;-3.017;1.192;-8.158;-16.466;47.46
1715069319176;-16.093;-16.578;-13.709;-17.658;-14.752;-31.851;-35.837;29.393
1715069319184;-24.214;-25.332;-23.767;-27.381;-22.799;-8.978;-13.15;51.484
1715069319183;-9.201;-8.233;-7.451;-11.362;-5.588;-31.59;-31.59;23.469
1715069319191;-13.15;-8.643;-7.786;-13.001;-9.611;0.559;-3.8;63.218
1715069319199;-13.709;-11.995;-8.307;-14.938;-10.394;-11.101;-16.987;44.741
1715069319207;-23.693;-22.464;-18.515;-25.183;-20.713;-33.155;-33.602;25.891
1715069319215;-28.461;-23.507;-21.83;-27.157;-24.922;-3.316;-7.264;57.295
1715069319223;-1.341;3.763;5.029;0.484;1.341;-25.369;-24.177;30.734
1715069319231;-22.836;-23.432;-20.415;-23.209;-20.079;-15.087;-10.505;47.05
1715069319239;-15.385;-15.907;-13.97;-19.781;-12.554;-14.901;-12.89;38.37
1715069319247;-7.6;-8.382;-5.662;-9.611;-6.258;-19.372;-11.697;35.092
1715069319255;-29.84;-31.516;-29.393;-31.143;-28.089;0.298;0.857;55.023
1715069319263;-13.895;-18.105;-14.156;-13.97;-11.958;-33.006;-36.024;20.713
1715069319271;-21.495;-21.383;-17.956;-20.601;-19.595;-9.462;-10.17;51.595
1715069319279;-19.819;-16.689;-14.268;-21.979;-18.962;-18.701;-20.564;31.665
1715069319287;-14.007;-11.362;-10.319;-15.832;-13.225;-30.473;-23.209;23.209
1715069319295;-30.287;-29.467;-28.796;-31.404;-29.951;-7.898;-12.107;46.417
1715069319303;-20.936;-20.973;-19.93;-24.289;-20.787;-39.376;-38.669;8.196
1715069319311;-8.978;-8.903;-8.345;-12.107;-5.923;0.633;7.6;57.667
1715069319319;-10.431;-6.407;-8.382;-10.58;-8.568;-7.115;-7.562;41.947
1715069319327;-14.082;-10.394;-10.245;-12.554;-13.188;-26.748;-19.781;24.363
1715069319335;-32.671;-34.347;-29.951;-35.129;-31.814;-9.947;-12.442;42.17
1715069319343;-4.098;-5.588;-1.937;-8.903;-2.868;-20.526;-21.383;24.773
1715069319351;5.439;11.101;10.356;7.227;6.706;16.205;18.515;66.347
1715069319359;4.657;6.594;7.115;4.172;4.619;-0.335;5.588;41.611
1715069319367;3.278;4.619;6.296;2.533;2.086;-19.93;-6.37;24.736
1715069319380;-12.852;-10.729;-9.127;-14.007;-12.554;5.849;7.078;48.354
1715069319388;2.682;3.39;4.247;2.906;2.682;-24.028;-22.501;13.672
1715069319396;-7.6;-4.098;-5.923;-5.588;-6.594;-4.396;-2.459;43.549
1715069319404;9.835;11.213;11.064;7.413;10.915;4.582;6.035;40.606
1715069319412;9.984;10.878;10.766;7.413;8.941;-9.499;-1.118;28.573
1715069319420;-13.039;-11.362;-8.903;-10.692;-14.38;6.258;7.786;49.919
1715069319428;-7.749;-7.004;-3.576;-6.929;-9.35;-29.095;-32;7.413
1715069319436;-17.621;-17.211;-17.136;-18.999;-18.403;-14.827;-14.007;30.734
1715069319444;1.192;0.037;2.459;-2.049;1.788;-2.012;-0.075;37.067
1715069319452;25.071;22.165;26.636;20.713;25.742;8.084;10.468;45.933
1715069319460;-15.534;-15.646;-14.566;-16.019;-17.732;5.7;-1.825;43.958
1715069319468;-8.009;-7.711;-4.359;-9.872;-9.313;-28.536;-30.436;7.302
1715069319476;-12.964;-11.66;-10.431;-13.15;-14.193;-6.333;-6.37;36.433
1715069319484;-6.594;-5.029;-1.788;-5.104;-7.972;-3.316;-10.133;29.504
1715069319492;13.97;11.139;15.907;11.884;13.635;-5.923;-1.416;28.946
1715069319500;3.39;1.639;4.284;0.522;6.221;12.368;14.529;48.093
1715069319508;14.342;14.156;17.099;12.219;16.242;-7.376;-3.837;19.148
1715069319516;-9.239;-9.76;-6.072;-9.164;-9.09;4.955;6.221;41.276
1715069319524;4.023;4.955;6.817;1.937;5.327;10.319;3.986;38.408
1715069319532;29.095;29.244;30.808;25.146;31.33;6.37;3.912;36.582
1715069319540;14.193;11.809;14.789;10.282;15.534;23.73;18.068;56.55
1715069319548;23.618;22.575;28.871;21.942;25.742;-13.411;-16.913;12.964
1715069319556;16.466;16.801;22.203;15.05;19.558;9.239;6.482;43.102
1715069319564;4.843;6.557;9.686;4.806;6.37;3.055;-8.456;27.642
1715069319573;3.837;2.049;3.614;2.272;3.651;-17.77;-19.632;12.554
1715069319581;-2.906;-3.986;-2.049;-4.47;-1.304;8.307;-0.037;41.053
1715069319589;9.276;9.313;10.915;7.935;11.846;-23.32;-23.842;1.788
1715069319597;-7.674;-8.047;-4.992;-9.09;-5.253;-10.245;-11.474;23.581
1715069319605;2.384;4.098;5.886;0.969;4.731;1.527;-4.508;26.897
1715069319613;29.02;30.026;33.192;26.822;30.845;19.036;16.205;45.225
1715069319621;6.929;8.121;9.611;6.072;10.096;23.73;18.403;54.24
1715069319629;12.144;11.399;16.242;9.462;14.715;-8.494;-7.823;13.895
1715069319637;9.09;7.115;11.25;5.625;10.915;15.87;22.426;47.721
1715069319645;10.021;11.362;13.039;8.866;11.884;4.955;0.335;33.788
1715069319653;14.007;14.417;15.013;12.666;16.652;-11.213;-12.666;16.578
1715069319661;-3.614;-4.247;-3.763;-6.445;-3.166;12.89;6.258;36.769
1715069319669;8.568;7.376;10.99;5.886;9.798;-10.99;-15.758;2.794
1715069319677;15.125;17.472;19.67;15.609;16.913;24.512;20.601;47.386
1715069319685;19.707;20.266;21.942;16.689;19.707;18.962;6.557;39.414
1715069319693;17.211;19.185;17.993;14.417;18.477;-3.129;-11.213;16.131
1715069319701;11.25;14.007;11.958;8.643;12.07;26.412;18.44;43.549
1715069319709;30.287;32.932;32.336;27.642;29.989;4.359;0.149;17.993
1715069319717;10.543;10.654;12.107;10.282;10.952;14.901;11.213;38.147
1715069319725;12.927;13.672;16.466;12.219;14.231;12.033;2.198;24.438
1715069319733;20.787;21.569;23.134;21.569;21.681;1.006;0.075;16.652
1715069319741;-0.559;1.863;2.496;-0.149;1.676;17.732;15.795;39.823
1715069319749;9.09;9.909;11.325;7.376;11.213;-12.182;-7.674;5.215
1715069319757;-2.906;-1.304;-0.969;-2.272;-1.267;7.041;12.666;31.516
1715069319761;15.274;17.025;15.795;16.317;15.423;14.529;8.382;30.361
1715069319769;19.409;20.489;21.681;20.303;21.085;-1.937;-3.763;18.664
1715069319777;6.929;4.88;10.617;4.359;9.127;30.585;22.948;51.67
1715069319785;20.34;20.117;25.705;19.968;21.905;4.731;-4.582;17.881
1715069319793;8.978;10.654;13.262;8.605;10.505;16.466;11.399;37.849
1715069319801;13.039;13.15;14.603;10.617;13.597;12.48;6.109;25.071
1715069319809;17.919;17.658;18.515;16.876;18.552;-2.421;-0.484;14.417
1715069319817;3.316;4.545;6.892;4.172;4.508;17.919;13.746;36.284
1715069319825;14.491;16.354;20.564;13.262;14.901;-13.858;-16.913;0.112
1715069319833;9.723;11.623;13.188;8.531;9.835;5.29;8.903;27.381
1715069319841;6.892;9.425;10.766;4.992;7.898;-3.204;-2.608;12.442
1715069319849;11.66;10.841;12.107;8.531;13.97;-16.689;-17.025;-0.075
1715069319857;7.898;8.531;5.96;3.465;7.823;23.097;16.727;43.064
1715069319865;13.635;15.721;16.131;12.629;13.97;-5.141;-7.823;6.78
1715069319873;-4.098;-1.118;-1.192;-1.639;-5.141;-4.135;0.782;18.589
1715069319881;-0.447;4.284;3.316;1.937;-2.31;-14.007;-10.431;-0.298
1715069319889;19.819;24.289;24.14;20.564;19.595;-11.548;-5.476;3.539
1715069319897;16.317;20.824;18.962;15.795;15.87;23.544;23.618;37.7
1715069319905;22.016;24.624;23.06;20.75;21.607;-10.878;-8.158;-2.943
1715069319913;11.027;15.05;12.107;10.431;8.419;14.082;19.819;27.232
1715069319921;2.906;6.445;6.184;3.017;0.894;8.121;4.955;14.752
1715069319929;1.378;4.247;5.513;0.633;-0.522;-12.927;-16.54;-3.614
1715069319937;-7.488;-6.594;-5.104;-10.17;-8.717;7.86;3.912;21.011
1715069319945;-1.639;-0.335;-0.335;-4.433;-4.768;-22.985;-23.209;-11.735
1715069319947;-22.575;-20.489;-22.128;-21.495;-24.997;-8.084;-10.58;12.591
1715069319955;-0.671;-1.974;1.453;-2.421;-2.235;3.8;-2.682;16.913
1715069319963;-1.267;1.416;0.969;-1.527;-3.949;-15.646;-16.391;-3.092
1715069319971;-27.306;-23.954;-24.736;-25.108;-30.063;-9.164;-10.617;4.135
1715069319979;-2.831;-3.353;-0.261;-4.433;-6.743;-32.485;-28.536;-23.544
1715069319987;1.974;4.21;5.737;2.719;0.522;7.078;12.852;20.675
1715069319995;12.554;15.907;12.182;11.437;12.591;17.77;20.415;22.985
1715069320003;8.978;9.537;8.754;7.451;8.009;-4.843;0.298;3.055
1715069320011;-14.827;-14.454;-12.964;-16.317;-16.54;8.605;5.774;16.801
1715069320019;-9.611;-6.743;-8.754;-9.35;-12.666;-14.566;-20.191;-12.182
1715069320027;-27.679;-24.736;-27.567;-24.363;-28.051;-6.333;-5.029;8.196
1715069320035;-33.863;-30.994;-32.82;-33.714;-34.831;-22.165;-24.289;-12.144
1715069320043;-11.995;-7.637;-9.76;-11.064;-14.044;-16.689;-16.168;-7.898
1715069320051;-17.062;-12.964;-14.38;-16.838;-17.658;14.231;11.064;30.622
1715069320059;-11.25;-8.009;-8.568;-11.548;-11.399;-29.951;-28.983;-22.501
1715069320067;-19.893;-16.95;-18.962;-19.521;-21.979;-3.539;-2.57;7.153
1715069320075;-8.009;-3.539;-7.115;-7.711;-10.543;8.27;3.353;11.958
1715069320083;8.084;12.554;8.717;9.015;5.439;1.416;5.7;4.731
1715069320091;-12.74;-9.276;-10.58;-11.958;-15.05;20.713;21.197;25.779
1715069320099;-1.9;0.224;1.006;-2.421;-3.912;-14.529;-14.64;-16.28
1715069320107;-14.827;-12.442;-10.878;-13.113;-14.566;0.969;8.456;6.221
1715069320115;-23.842;-20.34;-20.601;-24.14;-25.444;-14.417;-13.001;-10.617
1715069320123;-0.484;2.868;1.676;-1.267;-2.868;-14.044;-12.144;-4.47
1715069320131;-11.735;-8.754;-7.749;-11.921;-13.933;7.749;9.35;16.764
1715069320146;-5.141;-1.714;-1.267;-6.184;-7.153;-31.814;-29.84;-30.51
1715069320154;-23.469;-22.277;-21.569;-23.544;-25.742;-16.354;-6.296;-4.88
1715069320162;-24.401;-24.14;-22.538;-26.524;-25.332;-23.991;-16.503;-20.675
1715069320170;12.629;13.858;13.672;11.213;10.431;-5.625;4.582;-2.161
1715069320178;8.568;9.164;11.139;8.568;6.184;26.859;34.086;31.255
1715069320186;20.862;20.303;21.122;17.807;17.509;-14.044;-5.96;-11.027
1715069320194;3.725;4.396;3.465;0.969;0.261;1.267;7.153;8.196
1715069320202;-2.161;-0.931;-2.31;-2.682;-4.172;3.39;5.141;1.639
1715069320210;4.396;5.253;5.588;3.539;3.316;-6.631;1.155;-6.445
1715069320218;-20.415;-19.185;-20.266;-20.564;-23.209;14.715;12.256;19.819
1715069320226;-1.863;-3.8;0.745;-2.086;-3.129;-11.325;-9.947;-11.288
1715069320234;-7.227;-6.147;-2.682;-4.582;-8.233;8.158;14.007;12.964
1715069320242;-16.28;-14.938;-14.044;-15.87;-18.403;-12.107;-7.19;-10.766
1715069320250;-14.529;-14.156;-15.423;-16.131;-16.615;-27.94;-20.936;-23.06
1715069320258;-18.328;-17.062;-18.589;-18.813;-21.048;17.248;14.603;20.191
1715069320266;10.841;14.342;14.268;9.835;10.356;5.253;2.57;1.49
1715069320274;2.049;4.508;2.794;1.229;1.192;21.085;21.532;20.899
1715069320282;-3.204;-0.335;-1.714;-2.906;-2.57;10.543;8.531;3.092
1715069320290;0.894;1.937;0.969;1.229;-0.112;-4.731;1.602;-8.941
1715069320298;-10.915;-10.915;-10.245;-10.99;-11.139;22.762;24.55;20.154
1715069320306;1.676;4.023;1.863;1.49;2.943;-11.958;-8.494;-19.372
1715069320314;-5.513;-4.135;-5.104;-6.817;-5.253;7.823;13.411;3.651
1715069320322;-4.582;-3.8;-4.135;-4.359;-6.333;10.431;14.268;-2.794
1715069320330;1.304;0;1.676;-1.006;0.186;-0.224;2.421;-8.941
1715069320331;-14.938;-15.944;-14.491;-18.254;-17.77;19.558;10.394;12.666
1715069320339;-6.109;-5.625;-3.39;-8.717;-6.258;-8.754;-10.766;-21.718
1715069320347;-5.104;-2.831;-1.788;-6.817;-3.8;20.973;22.128;15.534
1715069320355;3.837;5.066;7.711;2.31;5.364;14.268;11.101;6.966
1715069320363;3.837;4.135;5.96;3.353;2.161;-8.196;-3.39;-12.219
1715069320371;-29.467;-27.306;-26.375;-28.983;-29.318;-12.07;-15.534;-16.093
1715069320379;5.029;6.743;8.158;5.96;6.221;-17.993;-20.564;-26.338
1715069320387;4.955;6.966;7.078;6.482;4.992;8.978;11.995;7.823
1715069320395;-3.129;0.708;-0.745;-2.496;-2.906;-2.31;-4.061;-12.405
1715069320403;3.837;2.086;1.416;-0.037;3.092;-16.354;-7.935;-25.555
1715069320411;-4.917;-9.127;-9.015;-7.451;-4.992;11.25;14.454;3.166
1715069320419;-1.378;-0.224;-1.676;-2.086;-2.161;-23.432;-19.372;-32.932
1715069320427;-10.617;-7.413;-10.803;-12.368;-10.17;-3.725;2.086;-5.327
1715069320435;-11.437;-12.405;-12.927;-14.007;-12.554;-5.364;-7.935;-13.821
